Locn_No,Average_household_size_10000m,Average_household_size_1000m,Average_household_size_3000m,Average_household_size_5000m,Average_household_size_500m,Buddhism_P_10000m,Buddhism_P_1000m,Buddhism_P_3000m,Buddhism_P_5000m,Buddhism_P_500m,Chinese_Tot_Resp_10000m,Chinese_Tot_Resp_1000m,Chinese_Tot_Resp_3000m,Chinese_Tot_Resp_5000m,Chinese_Tot_Resp_500m,Christianity_Tot_P_10000m,Christianity_Tot_P_1000m,Christianity_Tot_P_3000m,Christianity_Tot_P_5000m,Christianity_Tot_P_500m,English_Tot_Resp_10000m,English_Tot_Resp_1000m,English_Tot_Resp_3000m,English_Tot_Resp_5000m,English_Tot_Resp_500m,Filipino_Tot_Resp_10000m,Filipino_Tot_Resp_1000m,Filipino_Tot_Resp_3000m,Filipino_Tot_Resp_5000m,Filipino_Tot_Resp_500m,Greek_Tot_Resp_10000m,Greek_Tot_Resp_1000m,Greek_Tot_Resp_3000m,Greek_Tot_Resp_5000m,Greek_Tot_Resp_500m,Hinduism_P_10000m,Hinduism_P_1000m,Hinduism_P_3000m,Hinduism_P_5000m,Hinduism_P_500m,Indian_Tot_Resp_10000m,Indian_Tot_Resp_1000m,Indian_Tot_Resp_3000m,Indian_Tot_Resp_5000m,Indian_Tot_Resp_500m,Islam_P_10000m,Islam_P_1000m,Islam_P_3000m,Islam_P_5000m,Islam_P_500m,Judaism_P_10000m,Judaism_P_1000m,Judaism_P_3000m,Judaism_P_5000m,Judaism_P_500m,Korean_Tot_Resp_10000m,Korean_Tot_Resp_1000m,Korean_Tot_Resp_3000m,Korean_Tot_Resp_5000m,Korean_Tot_Resp_500m,Lebanese_Tot_Resp_10000m,Lebanese_Tot_Resp_1000m,Lebanese_Tot_Resp_3000m,Lebanese_Tot_Resp_5000m,Lebanese_Tot_Resp_500m,Median_age_persons_10000m,Median_age_persons_1000m,Median_age_persons_3000m,Median_age_persons_5000m,Median_age_persons_500m,Median_mortgage_repay_monthly_10000m,Median_mortgage_repay_monthly_1000m,Median_mortgage_repay_monthly_3000m,Median_mortgage_repay_monthly_5000m,Median_mortgage_repay_monthly_500m,Median_rent_weekly_10000m,Median_rent_weekly_1000m,Median_rent_weekly_3000m,Median_rent_weekly_5000m,Median_rent_weekly_500m,Median_tot_prsnl_inc_weekly_10000m,Median_tot_prsnl_inc_weekly_1000m,Median_tot_prsnl_inc_weekly_3000m,Median_tot_prsnl_inc_weekly_5000m,Median_tot_prsnl_inc_weekly_500m,NZ_Tot_Resp_10000m,NZ_Tot_Resp_1000m,NZ_Tot_Resp_3000m,NZ_Tot_Resp_5000m,NZ_Tot_Resp_500m,Othr_Rel_Sikhism_P_10000m,Othr_Rel_Sikhism_P_1000m,Othr_Rel_Sikhism_P_3000m,Othr_Rel_Sikhism_P_5000m,Othr_Rel_Sikhism_P_500m,Percent_Unem_loyment_P_10000m,Percent_Unem_loyment_P_1000m,Percent_Unem_loyment_P_3000m,Percent_Unem_loyment_P_5000m,Percent_Unem_loyment_P_500m,Sri_Lankan_Tot_Resp_10000m,Sri_Lankan_Tot_Resp_1000m,Sri_Lankan_Tot_Resp_3000m,Sri_Lankan_Tot_Resp_5000m,Sri_Lankan_Tot_Resp_500m,Sth_African_Tot_Resp_10000m,Sth_African_Tot_Resp_1000m,Sth_African_Tot_Resp_3000m,Sth_African_Tot_Resp_5000m,Sth_African_Tot_Resp_500m,Tot_persons_C06_P_10000m,Tot_persons_C06_P_1000m,Tot_persons_C06_P_3000m,Tot_persons_C06_P_5000m,Tot_persons_C06_P_500m,Tot_persons_C11_P_10000m,Tot_persons_C11_P_1000m,Tot_persons_C11_P_3000m,Tot_persons_C11_P_5000m,Tot_persons_C11_P_500m,Tot_persons_C16_P_10000m,Tot_persons_C16_P_1000m,Tot_persons_C16_P_3000m,Tot_persons_C16_P_5000m,Tot_persons_C16_P_500m,Total_DS_Flat_apart_10000m,Total_DS_Flat_apart_1000m,Total_DS_Flat_apart_3000m,Total_DS_Flat_apart_5000m,Total_DS_Flat_apart_500m,Total_DS_Sep_house_10000m,Total_DS_Sep_house_1000m,Total_DS_Sep_house_3000m,Total_DS_Sep_house_5000m,Total_DS_Sep_house_500m,Vietnamese_Tot_Resp_10000m,Vietnamese_Tot_Resp_1000m,Vietnamese_Tot_Resp_3000m,Vietnamese_Tot_Resp_5000m,Vietnamese_Tot_Resp_500m,average_MVs_per_dwelling_10000m,average_MVs_per_dwelling_1000m,average_MVs_per_dwelling_3000m,average_MVs_per_dwelling_5000m,average_MVs_per_dwelling_500m,english_speaker_percentage_10000m,english_speaker_percentage_1000m,english_speaker_percentage_3000m,english_speaker_percentage_5000m,english_speaker_percentage_500m,growth_rate_10yr_10000m,growth_rate_10yr_1000m,growth_rate_10yr_3000m,growth_rate_10yr_5000m,growth_rate_10yr_500m,growth_rate_5yr_10000m,growth_rate_5yr_1000m,growth_rate_5yr_3000m,growth_rate_5yr_5000m,growth_rate_5yr_500m,higher_education_P_10000m,higher_education_P_1000m,higher_education_P_3000m,higher_education_P_5000m,higher_education_P_500m,motor_commuters_sum_10000m,motor_commuters_sum_1000m,motor_commuters_sum_3000m,motor_commuters_sum_5000m,motor_commuters_sum_500m,tradies_P_10000m,tradies_P_1000m,tradies_P_3000m,tradies_P_5000m,tradies_P_500m
10657,2.32138129451,2.3,2.29909151315,2.30001648823,2.3,52.4157205533,127.0,118.427151254,99.4264829285,127.0,52.3305613295,108.0,102.787545287,88.5000853849,108.0,4979.56993485,10477.0,9839.65279264,8428.92362686,10477.0,3622.55748979,7526.0,7088.94857358,6101.0255196,7526.0,66.0141096198,152.0,140.328317999,115.822253711,152.0,19.4908205709,30.0,29.3777498538,27.4797501556,30.0,13.0934988996,29.0,27.0160227895,22.7974870531,29.0,18.4731425055,53.0,48.4197294133,39.3970518153,53.0,5.21634048987,18.0,16.418509149,12.8525875935,18.0,1.10621630786,7.0,6.16543655263,4.50677461443,7.0,0.159339566774,0.0,0.0740824272484,0.273737772693,0.0,1.98046362456,0.0,0.437044078068,1.41449227784,0.0,48.4101319696,44.0,44.5769488288,45.7998664069,44.0,1256.97441663,1191.0,1196.84181577,1210.79613128,1191.0,251.100387061,235.0,236.686602512,240.498702917,235.0,456.345835406,463.0,461.536626629,459.574050822,463.0,77.5517348933,143.0,137.880148321,123.210137898,143.0,2.81803990706,6.0,5.56295592193,4.79621428958,6.0,13.0608931502,13.7,13.6863726972,13.5283691097,13.7,0.422876414047,3.0,2.61851774237,1.84348769353,3.0,9.84080562254,35.0,31.351862885,24.4195234169,35.0,7145.25306344,18110.0,16680.2746188,13632.1199534,18110.0,8001.0397394,18177.0,16948.0867846,14239.6418249,18177.0,8510.68875424,18238.0,17114.2261642,14600.9105861,18238.0,72.9045865138,323.0,287.507249069,213.724247377,323.0,2920.85120462,6025.0,5683.23213558,4905.59748032,6025.0,5.7838955163,19.0,17.3999885422,13.7314765084,19.0,1.74777115755,1.54825616356,1.56870008305,1.62100017016,1.54825616356,0.024521036716,0.0243828470916,0.0244823803305,0.0246578225235,0.0243828470916,0.261482925899,0.407407407407,0.365226862922,0.308724767974,0.407407407407,-0.981776932511,-0.979803348392,-0.980204635914,-0.981015936855,-0.979803348392,3482.88525412,5459.0,5290.61529865,4873.52969415,5459.0,2460.75395437,4212.0,4049.70889128,3665.8701596,4212.0,685.777386167,1112.0,1074.01835993,983.201783665,1112.0
10660,2.55601613702,2.35593731713,2.37990801448,2.45030807034,2.38086111074,191.201256361,265.037549743,257.119638952,224.624070816,258.327202522,375.886625464,799.906981996,707.777859628,580.881962449,837.683451597,6115.41631146,5724.4421739,5823.84985323,6083.00177851,5455.62910261,4567.25242639,4138.90747411,4199.67801793,4409.93317079,3913.2213649,130.568980295,207.166474466,202.446887602,171.735435704,201.781034988,92.9794725998,80.6384015353,87.1821489344,90.9992096247,74.3050588628,85.8161374037,155.000703554,135.550213965,110.899990561,157.867789411,137.055745066,230.286427844,213.092298731,173.87724624,228.891905636,101.413836463,260.966173364,246.299673779,182.273017923,241.639672072,29.0659119475,26.4924170861,28.5242220941,29.1819128385,24.9289604268,91.4659630083,301.650993483,245.57100417,186.111110311,328.893437714,32.4991606108,23.2137247873,27.2129625589,30.5846294773,20.202639635,40.1458967502,35.6972027587,37.572019763,39.7275066715,34.6230065999,1855.26541135,1615.78539179,1648.56017687,1761.17985432,1620.41302976,389.528952349,375.000107479,369.952550767,385.203827807,381.135227328,642.678911373,555.934620337,568.811140183,600.974843602,552.462130446,278.304975244,255.199438718,259.945149564,260.588860531,239.468343982,32.8954574107,45.1670628047,38.1708949439,30.2941854722,45.9864947496,7.38527275517,10.2106477362,9.58739851595,8.4286728759,10.3600571472,17.7598168194,30.7841876288,28.2343871083,23.6935109034,29.997880202,76.7862596021,54.1732758211,55.0673722984,64.9248253468,49.9312952683,9579.12740682,9738.06835435,9922.2000768,9900.7572969,9218.68275559,10495.0634302,10927.5791992,10907.3775916,10811.1265056,10467.4392397,11383.9827138,12184.8630629,12029.6761446,11781.369424,11690.8895605,810.351882776,1915.40261385,1441.83499033,1036.61208049,2001.82154558,2453.07845287,1815.20242569,1918.92869039,2262.57733959,1777.02852695,31.8255133702,52.4174396842,47.8076419335,41.9936744243,53.4498790004,1.82982682721,1.56883187817,1.60409248152,1.69318027979,1.57797286981,0.143345601304,0.240726632641,0.222909901568,0.188540842045,0.251519950389,-0.652637334106,-0.741011793711,-0.71396832375,-0.704353987891,-0.759120184835,-0.971411919442,-0.949946579922,-0.951794664558,-0.961057134189,-0.948436079595,5327.47723623,5315.77719028,5382.46315697,5315.32602276,5113.79682349,4620.85251294,3952.0008324,4197.40759126,4342.61619534,3705.93364137,1148.13733818,1032.57033285,1063.23083937,1045.86978243,976.163667283
10714,2.8,2.8,2.8,2.8,2.8,59.0,59.0,59.0,59.0,59.0,39.0,39.0,39.0,39.0,39.0,4245.0,4245.0,4245.0,4245.0,4245.0,1369.0,1369.0,1369.0,1369.0,1369.0,43.0,43.0,43.0,43.0,43.0,4.0,4.0,4.0,4.0,4.0,16.0,16.0,16.0,16.0,16.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,34.0,34.0,34.0,34.0,34.0,1247.0,1247.0,1247.0,1247.0,1247.0,120.0,120.0,120.0,120.0,120.0,447.0,447.0,447.0,447.0,447.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,6237.0,6237.0,6237.0,6237.0,6237.0,7057.0,7057.0,7057.0,7057.0,7057.0,7513.0,7513.0,7513.0,7513.0,7513.0,108.0,108.0,108.0,108.0,108.0,1849.0,1849.0,1849.0,1849.0,1849.0,0.0,0.0,0.0,0.0,0.0,1.41808458921,1.41808458921,1.41808458921,1.41808458921,1.41808458921,0.287874160048,0.287874160048,0.287874160048,0.287874160048,0.287874160048,0.102564102564,0.102564102564,0.102564102564,0.102564102564,0.102564102564,-0.968590211833,-0.968590211833,-0.968590211833,-0.968590211833,-0.968590211833,2060.0,2060.0,2060.0,2060.0,2060.0,1496.0,1496.0,1496.0,1496.0,1496.0,544.0,544.0,544.0,544.0,544.0
10719,2.54866615681,2.2194684842,2.27637690696,2.33733337794,2.20054399785,41.9193903123,49.3707872835,52.6418059289,46.3673620423,46.3342534431,51.4605699364,65.4269682088,67.3186242592,56.9017729276,57.8356336078,3424.65356857,3141.45200953,3568.65459087,3309.2874244,2846.57083437,2041.35259927,1938.11114902,2218.23624065,2035.04936828,1787.97142024,61.5040172231,40.1136087993,62.3089573161,61.362016377,36.9083786344,12.5789900834,19.1710366733,18.4705228258,15.509158945,17.3153771041,31.9200935744,31.7134841044,29.4037420793,26.3161687853,27.9178168039,41.0952728543,73.4837726084,58.0120315181,44.1439446517,64.289822925,24.2838343381,25.1136087993,30.5921100564,26.7302910331,21.9083786344,1.2475905733,0.0,1.16480985039,1.41057982266,0.0,4.11016627906,3.34269682088,3.10174535198,3.13772735069,2.58356336078,2.66766638449,2.971286063,2.40807383422,1.83077681257,2.29650076514,36.9679766485,39.4159454739,37.9686399455,38.1877382958,39.9836800646,1577.17863419,1385.6492683,1373.12239874,1396.33197306,1344.67775534,254.775075727,237.920272631,245.240063233,243.401747203,235.081599677,638.386454797,560.070460207,575.959490381,591.021094302,548.337278666,32.6530005296,26.0280904626,32.1884724236,29.5072456892,23.7506900823,8.79570993632,6.88576772637,8.50737129497,7.84804873376,7.13881221307,8.9363937456,11.1783372949,10.5061265873,10.163289902,11.8312320742,7.50208101689,13.3707872835,14.3018069055,9.71008688618,10.3342534431,17.6866372317,14.4282151575,13.7675915991,14.2529064113,12.7412519128,4601.96582513,5345.13307297,5942.17452146,5263.01826856,4892.94257524,5040.62448939,5362.94579185,5993.49824846,5436.18816565,4970.97988195,5285.50318062,5092.31221481,5719.5445472,5242.181638,4676.64447133,73.2353261523,215.541200482,145.434930282,113.890025965,207.696821395,1648.79325951,1422.63423463,1744.4733321,1635.52412876,1314.162498,21.7554403511,5.0,19.4431811051,20.8557098176,5.0,1.85795985346,1.56105426044,1.58392051364,1.65439882944,1.54369956649,0.0527298650772,0.0585194858294,0.0555802031408,0.053398731304,0.0563646852538,0.195167820703,-0.386894886047,-0.0744172507717,0.0783849644732,-0.361840160952,-0.969870948681,-0.979302730486,-0.971910585458,-0.969847406489,-0.979357400115,2236.71188379,2117.55659668,2046.80768665,1906.28984181,1930.86653877,2388.65162839,1854.32729458,1985.69514158,1929.98618766,1695.07774189,633.355656389,418.618671781,491.179596384,494.290719729,390.799676837
10734,2.87557861215,2.61831512988,2.86420880573,2.69474971185,2.61236189957,565.181795024,237.987555389,506.269378962,338.214575276,240.197295183,1552.72774309,551.224742106,2199.24118657,802.798027608,511.817838638,5208.69254051,3954.07142974,3317.04088611,4021.93775104,4160.50191016,2933.53317157,2228.26113608,1803.04150745,2408.45861865,2346.81379163,188.771058828,232.432982866,132.8186876,159.291247287,240.740650471,131.437561087,55.5321201654,53.5761389068,80.3908655393,59.121716754,343.651028898,260.743125211,233.299577261,213.91108512,251.029440104,595.596303593,380.131491776,379.771367179,342.898470085,377.035006178,441.683402609,588.001545906,247.889354559,381.89062075,650.963384085,11.2406812404,7.45756750155,3.99991360336,7.72838773315,8.01352408378,179.329805358,67.5639838701,243.107025028,88.0184225956,60.7700905757,36.6612589231,10.212662725,18.2434215666,16.3581942765,11.2378674346,33.8636325714,33.6336974025,32.6305053655,34.2262106853,33.7527620086,1902.57261035,1560.50198167,1785.91869391,1803.46291009,1539.62227622,390.342681924,330.311456032,384.516624927,362.370740329,328.090474893,688.205114362,522.407424362,524.458814814,628.67080789,519.505524017,135.377067122,101.942111862,53.6515649445,96.34117739,111.467776859,145.520524478,103.593971672,121.210556068,90.3951421927,109.148764922,8.3086240674,12.9134348981,10.9891712152,9.99971583985,13.2044192137,77.1999394328,35.4735971342,39.1017599518,43.065567992,36.421638534,76.9588909697,17.7828512676,23.9509313531,27.6113884434,17.6054096335,9143.70848941,7536.06823272,7177.4876085,7373.62914052,7983.11836127,10223.1681565,7507.81659077,7494.53330612,7778.35609301,7886.44933289,11212.970255,8365.43812035,8154.73205333,8513.1422716,8757.21942346,319.93293495,126.496123252,112.503320323,218.523804128,123.313445864,2829.02286263,2412.04557824,2246.77965673,2354.70347429,2539.70559896,486.697001098,237.259510784,186.144741522,316.554680303,252.970559896,1.8151789886,1.63747935773,1.72088708871,1.71762146072,1.6378971089,0.383506444591,0.363264355761,0.497654197597,0.339366436794,0.359003837478,-0.878426169901,-0.578333545083,-0.939607038823,-0.801579921962,-0.529636069129,-0.935650613855,-0.895688625044,-0.926336311698,-0.933861746242,-0.897418086032,6099.34595665,3106.13768689,3737.0920496,3867.25155066,3153.95908836,4757.19932365,2472.08313534,2409.44533513,2806.85331057,2547.53567676,1046.66572742,783.632806109,676.304004841,738.749266064,809.868018527
10737,2.62061933641,2.4804635437,2.50907312545,2.55402620833,2.4616212883,103.680144211,100.059597597,142.113763119,139.597451991,96.5264860651,220.032460286,186.73436849,315.758395408,309.714125648,177.971070892,4646.67387798,3910.41746504,5041.00879012,5405.05284205,3802.07428504,3161.65615567,2583.3294541,3131.32568531,3399.67450981,2538.03222318,144.37243791,192.853568519,268.771090106,251.847732466,189.722131201,49.7245811429,41.6702099452,55.41478324,59.1371201793,40.5878456465,155.911226391,196.013447122,302.206822808,270.815640366,188.334588918,255.711442984,395.359280313,514.225922552,457.548944049,390.911734134,57.553310577,74.4047056877,91.1784137077,83.1387441565,74.6875244954,6.93421579518,0.649994165871,4.37391887113,5.87478620199,0.417913456616,25.5743270066,26.3900189496,40.0520769917,40.7014293071,25.7629491255,14.6442142816,6.9592291399,14.2559929449,15.7317947031,7.10094589065,36.4519033291,34.7885992905,36.798750355,37.2440796083,34.616212883,1975.50084742,1798.1791539,1861.86272063,1918.32502579,1793.54426478,383.10527696,362.591528705,376.984894805,378.535179346,359.955942915,803.401709108,681.606306966,723.419601525,755.736556693,679.158536774,120.135082823,113.504824192,132.216535823,137.82784483,112.339224479,71.1412799149,269.932319525,228.446132164,165.771318524,274.690518502,6.02207780193,7.68684971686,6.67288203664,6.31036167026,7.79863948521,28.6713407722,28.6320191978,42.7132592765,43.1491642197,27.2734376819,50.4358956254,13.604664461,33.4806022127,41.9028953026,13.0396383956,7037.86620443,6482.67177518,7510.0792239,7921.44325645,6339.76495411,7639.09728335,6885.77836836,8162.92364101,8740.31989628,6749.98698046,8234.69507776,7372.03993028,9015.83571532,9506.4289498,7239.55289837,394.983591946,471.890036848,328.877254114,384.136824701,493.1244086,2229.22003215,2013.03843544,2445.29059955,2638.23987649,1959.14046376,24.4443479491,22.7436933366,39.9581931222,41.8460024516,19.7729830872,1.76958143517,1.57339865197,1.62436685773,1.69141921439,1.55626151186,0.136178379684,0.19880449875,0.209101530368,0.1813052822,0.198929343732,-0.343858457418,0.0327695435968,-0.148807778305,-0.186838081927,0.0660279238033,-0.95433645191,-0.925346893633,-0.914166995989,-0.925920045658,-0.925248336303,5080.67847456,3285.32769855,4163.56056217,4521.87894406,3234.42814338,3893.85672535,2511.07766244,3135.90384286,3451.20289669,2464.71070179,910.403012331,770.833439351,827.882753226,866.911833649,764.386888567
10741,2.56930275782,2.01605228517,2.33932845284,2.48542652981,2.0,106.297875327,259.319273688,180.162337224,137.841611312,243.748140694,133.765862429,316.383412462,212.430515235,174.053595083,251.293306499,4306.34834041,3454.35040314,3986.97914315,4123.00306614,3146.35206304,2719.79615867,2294.41988458,2506.79937886,2545.46712747,2030.41415446,83.7349283648,184.505779144,130.128691052,113.711445614,187.981023212,39.1742647487,40.4282777021,39.6151301852,39.2188646948,38.5474419709,40.6544280927,186.41945195,121.824198653,80.2081526871,199.98906916,76.095570348,214.622471591,138.237718349,103.417046105,173.883863104,20.3604110416,61.6824195308,39.5448594759,26.9013989127,58.6043723359,4.55675018909,11.3322515814,7.13522465202,5.67736216337,10.0379535767,29.3358527373,218.355514882,114.388217796,65.77142176,179.37437471,4.64810655875,13.9686079504,7.41742182026,4.73133165203,12.056930365,37.2840349826,36.2822875089,37.1539760796,37.5459185797,36.8548109992,1699.1829923,1473.67255085,1567.74233056,1602.36864451,1444.66237103,299.939738582,279.13017543,273.266758052,274.616034322,269.086483347,706.181001872,634.626582579,644.776940714,656.625665977,604.587342371,82.2761461653,83.627275143,74.2596247159,72.3356796051,71.8131170078,37.9905714955,130.805031019,84.2816869195,62.4325297006,98.8729322641,7.26948771796,10.235535903,9.23914081745,8.70382351628,10.7838487994,11.2581274986,22.4813660048,14.5395058676,11.8296744276,16.1707910951,19.4783057184,18.7816909073,13.9730146028,11.7937458072,19.0,6565.02467848,6663.10178884,6455.94120571,6320.82651869,6173.93123881,7633.10441458,7855.4573205,7601.42550614,7310.44295701,7201.61562065,8201.55368533,8569.40569797,8192.56626425,7833.89985498,7633.72387033,253.2758363,1591.72331195,901.247367753,583.691713846,1356.65280676,2152.97066777,909.724209841,1605.89830587,1848.57994389,898.590556605,10.09595431,44.6581356933,25.8518087022,16.9561835129,45.7452558029,1.84767520519,1.2304000669,1.5439307905,1.67964757069,1.2154134999,0.0989550906442,0.286172576395,0.188146017953,0.148598790739,0.281380174851,-0.374018700702,-0.416828531848,-0.387429386461,-0.346687176673,-0.25194576079,-0.969212792621,-0.919584998202,-0.948089706679,-0.955327867177,-0.907417399155,3214.77543522,3660.40666073,3237.3590211,3061.87148886,3152.99140668,3025.91185086,2444.28479791,2561.93050257,2642.38702584,2178.83419134,813.655567385,727.986586152,785.842287967,778.142999122,658.29868242
10763,2.55779387327,2.6,2.59652706997,2.59002827137,2.6,42.2191231945,103.0,90.5049470944,74.3306585176,103.0,102.452085543,268.0,233.967421691,189.913767278,268.0,3610.85297557,10136.0,8794.59030715,7058.19530059,10136.0,1853.37154728,5577.0,4811.51360094,3820.62560602,5577.0,145.538894781,587.0,496.246457844,378.770046075,587.0,24.812329428,64.0,55.9439790477,45.5158193074,64.0,38.0339688323,146.0,123.804840234,95.074196051,146.0,61.8450401554,205.0,175.570862236,137.476156245,205.0,27.0138391539,71.0,61.9575275025,50.252450243,71.0,3.79974837902,3.0,3.16440859086,3.3772281774,3.0,3.0,3.0,3.0,3.0,3.0,2.80352269372,14.0,11.6982797279,8.7188055164,14.0,32.6882450693,31.0,31.1389172012,31.3988691452,31.0,1731.17549307,1900.0,1886.10827988,1860.11308548,1900.0,216.462954257,265.0,261.006130466,253.532512074,265.0,992.383733109,1008.0,1006.71501589,1004.31046041,1008.0,68.6611438981,263.0,223.04871242,171.333552892,263.0,11.0050324196,27.0,23.7118281827,19.455436452,27.0,5.50911422574,6.1,6.05137897958,5.96039579916,6.1,15.8085551133,43.0,37.4101079107,30.1742419684,43.0,21.2228975092,94.0,79.0388182315,59.6722358566,94.0,6804.85609152,19061.0,16541.438345,13279.9781813,19061.0,7202.80534144,20569.0,17821.2392209,14264.3854711,20569.0,6355.37129525,18342.0,15877.8440401,12688.1040771,18342.0,137.866427939,349.0,305.596132012,249.411761166,349.0,1556.5606889,4610.0,3982.28800009,3169.74281869,4610.0,4.40553566156,22.0,18.383011001,13.7009800972,22.0,1.76724412018,1.78335956628,1.78203350722,1.77955208932,1.78335956628,0.0764070197352,0.0982451804251,0.0964482279463,0.0930856401153,0.0982451804251,0.420555706697,1.19029850746,1.12100665236,0.994431743963,1.19029850746,-0.921473438505,-0.894746279362,-0.896862713275,-0.900861773664,-0.894746279362,3964.69622817,6140.0,5961.00518626,5626.05710635,6140.0,4575.23462848,7230.0,7011.55270113,6602.7782691,7230.0,1612.17729916,2485.0,2413.17980698,2278.78465191,2485.0
10856,2.80144830555,2.86171974687,2.78522111626,2.74945252374,2.90667375033,175.593549513,115.383361043,143.490252335,187.059057953,116.131477973,377.996209968,193.343278949,257.626639574,361.798877897,183.440767118,5635.98285747,4602.08273315,5408.86808746,6637.30892131,4877.55154875,4244.10534305,3503.20320905,4075.64390975,4972.72076464,3745.64518023,116.269431175,51.5486392874,66.4556540334,97.4710390945,49.0670580951,90.7313274589,40.6685337364,61.1899680186,92.5671304752,41.1503934007,88.9475109702,34.0198423364,39.6879604869,55.2341959167,34.9722630827,153.322420769,75.5218708907,85.5982466768,114.027049028,76.7210937496,89.9907411243,18.1304729592,28.2900713284,43.9239472828,16.1161853011,23.4725955848,16.7067238092,22.3391160256,31.0319876972,17.7083771148,88.0691578939,36.1828003529,47.9779228941,57.2146894526,30.7537336329,28.8367559338,29.8680503625,34.2273492856,38.244972067,30.6755426403,37.5269277654,40.3299096859,40.6959880295,40.3169406166,40.4817064567,1959.21757832,1996.60805166,1970.1400787,1940.21145569,2028.38646585,405.965168239,428.834656097,424.97307978,422.50251334,433.204654928,677.145875988,672.122327809,670.378676203,661.758746722,671.973333556,267.931497163,215.418183636,246.640472676,301.340544435,227.91845864,32.6764484942,10.4460421376,12.803250955,18.5007892179,9.01137414826,6.62996936969,5.88543843604,6.14620310116,6.39974095275,5.85526400807,17.9889690191,10.5849370735,13.0231751922,17.2244304418,10.4116255339,84.187360132,101.764784476,113.973047539,135.417715986,113.372841374,8238.98947921,7343.03681387,8524.62576467,10347.2832587,7783.46315569,9685.73643834,7728.01921845,9004.91548287,10995.9039039,8166.71751177,10573.5303891,8334.27515425,9683.97166354,11815.29998,8762.85423504,478.497992639,85.6554907413,130.849277083,206.011683954,66.0957949761,2329.91463027,2000.93687026,2286.25238593,2840.93725375,2196.91369666,24.756532027,8.5271548192,11.8999451718,18.5318543018,8.99875868928,1.96564576597,2.16481268858,2.0979418308,2.0286227122,2.21220737052,0.142200661772,0.107518163077,0.112301574893,0.116767350154,0.0989025046058,-0.692405828131,-0.733382822679,-0.742046652693,-0.730593307362,-0.732518246266,-0.972604489809,-0.985285284292,-0.983694440558,-0.980398851311,-0.986900238615,5380.07000524,3702.49069349,4680.33380319,6067.303893,4052.43213681,4848.08367264,3449.81760357,4249.5920406,5435.14384077,3746.62392511,1137.65267453,798.911901207,953.091374333,1212.03417708,868.095602069
11016,2.4138809085,2.4,2.39126920889,2.40505132635,2.4,81.9368486492,100.581829651,89.1326200133,79.1462235922,98.0,66.1891470299,93.5809116715,80.9591281628,73.7974215219,93.0,6177.76992473,7010.33928058,6668.30892925,5921.21290224,6763.0,4182.54400834,4718.98901248,4514.18418308,4024.15133215,4532.0,60.1057716408,116.643621454,87.2402019652,72.5645244246,120.0,19.0268925189,22.6781892732,22.6944956344,20.6020809948,21.0,14.7750103398,28.9354542587,22.9897634739,20.3589751213,29.0,28.1561319485,37.0327318604,38.5966772134,38.4798374439,36.0,22.2878086877,14.5490977907,21.0089273287,25.1118669157,13.0,4.83182314286,4.71000315405,5.22151642178,4.57421483371,4.0,11.4885087944,32.1281735029,20.356769504,14.4949034702,34.0,4.41765770931,3.64545741278,4.46963068742,4.13757621939,3.0,47.2209457645,42.4834538343,44.6267036941,45.4470305717,42.0,1401.49081463,1320.98189641,1371.28033203,1397.27674356,1300.0,269.842268276,258.38417684,264.710472264,267.762001951,255.0,498.96007282,494.544466042,500.671571457,503.605397531,490.0,90.3116251269,104.486388009,99.4579843287,87.0160414871,99.0,4.1073855525,4.06454574128,4.52734742304,4.65618472172,4.0,9.6418607094,11.1872803129,10.4381561093,10.023871286,11.4,9.35430530612,7.03273186044,9.61592550076,10.0449050504,6.0,33.7153810876,19.0672996801,30.7878242633,31.5473459245,13.0,8365.11500382,10510.0226623,9491.88987187,8212.40453495,10320.0,9315.81984519,11282.162167,10383.8786577,9062.59783645,10999.0,9827.02395355,11076.6262363,10542.5880829,9442.02055728,10696.0,146.273597521,333.03364984,251.519073849,192.035453693,330.0,3301.64881351,3649.90151725,3523.28505883,3131.05849468,3513.0,12.8247112904,26.838176657,18.340984901,14.1786414699,28.0,1.82297304409,1.62561213736,1.68443501359,1.7499839662,1.6121147044,0.0405481592129,0.0429943683094,0.0437964802176,0.0450482072641,0.042640303575,-0.0919089558043,0.246446731178,0.077583268804,-0.0167065064317,0.290322580645,-0.985629374964,-0.975282073947,-0.980674204147,-0.981967744641,-0.973521624007,4040.01115825,3550.89132156,4038.41549623,3946.7062339,3238.0,3284.35720464,3346.22641697,3484.99018044,3289.46318236,3160.0,817.528275046,804.482925211,840.017861133,804.854187709,766.0
