Input_Address,Output_Address,Input_Value,Output_Value
1BbKrHU6A36i4D5okuJXA7QvwYFFHWYExp,194XZ7Jqm1BcLcevKyRSRaQrVP4aA4htEU,1000000,500000000
1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,1H63WEQbK45K3xgC7DRfphMWMJMZHrX542,50000000,50000000
12g6sCVXMdngihw2aq6N3TrSANmeqJHdy3,14dz7sdTVJtMPFUKaDMYwS7kb2kqgK1mC8,51698632,1152321
1J1eb7HdGQfFnqoLqQLzSRXCrV1aenx1nE,1MUQXucJGeqKVrYTp1ftFmAKKVUrci9yMY,16697171,750000000
1FuPGKBr4mUyZ1jsevrbc4SRf93b3fzKzL,1HvZ9f6N9QBnSum1VLFFA8qtYWsKsznZG,151866304,82277230
1BXEuHTkixtCzBmssCaSchGwLhnbxwf9tL,1HLFiiS5dERnirJ1oE6oyjCzj7jqEKqziE,1.53756E+11,1.47494E+11
16JTSV7DnZa4MCT4S9KSdYVwA5AFhnqnHu,1KFniAZ6BYf4V6T7kr8XrqDrWEvwLuxFYo,42590194,13203145
1KxYXogLdJDvz2V8Aj3GZHrrfH94C28JEz,15217MQ25kjoRnQqWZfLdhUUxPjNbwUZp8,2753894,1453894
1KJ1argKHccUM7PhZScoQVLKDpbLuM64Wb,1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,7900000,50000000
1CCd37Ce6qZaUgg34qFYZELW9GSdS9iEgN,1HmpYU2axh7eFjjhMJTnb9cHzRYwquJUdV,72608651,72000000
1MCSwkoPLk1beLaivbCBpy92Ht27WH9orG,1GyA4BmrEKrzM4LUgRguLkYH4hfFSFX9J7,1944444612,1005598996
1DsJTWsxTvXkPmCKHDdUdqpYsyYmdcZ7yd,175wecTgzZ9TKD5yv2RQfTwf5hHCU76rPm,21999992462,21993391827
1JCy5RiSeyex6RupqR6tqeSTqEyBT9SXzJ,1M34fSzjmpEButNqPVoeNZHyh6j1ZesUP,200000000,200000000
1C9ZZpcZsCw8Ewi7mWx7D192zWRFyPGg2S,1HqwHuSXC5bQ759Enx5w4zV7sH3L3z975Q,4722200000,4616200000
1DyMuDqoSz1xCyJ3wrtTxSiz91yb9Y8Jsh,1DLgWyqVbfEw84NoGMwdHxGjpwc8ytkrUy,4616000000,4116000000
1Li9wPYWGDSodGPb8wrcUj4Ge7QCf5RQwB,1J6cmpzoyKkphVrGJobYXD283XjSPQtTNL,200000000,200000000
16JeGBsAyFBSppRVmUmRMxtCuceWov6gFa,1Hd3Td3zmA2fYJ7fqvWL1AtecpPDaqdXj7,4971991095,4961991095
18LGo2BGVvCtFsucSEmeJnxtnGU4FfxqHb,1AjoNADheXdZuvikRtrJAzP11jJKwzd3SB,4884050000,4834050000
1EV4DTBXrGaQABqTNx1otE2VJKhVExKK9h,1M1Rn9NgBig1aLY71mSQHVirYR7pYabCeK,7500000000,5400000000
1BCrDB2dVuARMFVoSP8srbyKeWKtQj8nnv,1M5AnCe8TLZxXmFtGzHS98LHpPuAv6rwkB,950000000,885800000
1Dmd4eauxHaaomVzRgHgzN5cqCMyTKCJAM,1PG3ZC4kcYLbuTbc28L8M9qEE3WN2YnfG6,200000000,100000000
1NKLGvk26AMei8HtZnHD3ACZ2g5Pw9EZTx,16RdM9mixmrNET6AoDuG2ww1xq2VQUFAxz,200000000,200000000
1M7fGHFYiLxfZXnYHFN8J5fqRjbaw8g51S,13emKq8S9dQGyjpfxFpMJcVFkHaLgsURyf,377000000,1488000000
19ch9Z63DHydS9hNZ8hho7uSgB47iCanzr,12cPjakTufMCkdNei9aTseYrR9gVncdLMA,3211000000,2100000000
1MSDGomPETcxPaZKk54RhHQiH3UXDWYUNR,19YPHwEyu8WsahVoKXEG3YpoGZE8LcRkK7,4787147634,4260152071
1HtLhWUYyJaFinKieMz7ibKbtBqY1qUUuu,1PRp68749U4toLQtSY4zBJ6cQ7HXge8SxF,13605663687,13563481867
1GX3d2B9CLgsYxKD9pyLM8RYmHZHkvoW4x,12TFfhgcrVDYvGAxUFxJyt1mwvUifrtguj,4974000000,1814565001
16o3yS2NmY7fYd3xwD37QZMDFbFM9hN4fG,1BpsQhCLtwaytyfnFrQfsnGbByAqUu3wuK,4954193830,4953193830
1GZsSBjFpWNGLp7rcdxMqDfpUDMcutUfJx,1MeN2aimUijU4BHnLiM5Uurkf7JnNYHzW8,1588403488,1498922626
1MG1trjFzCgQhEgU6Z9tnx6eA6HaYhpXtj,1FCYPmfg2AFAhXBxe2h4GNnDtyhcauhk33,1120485,193741992
15tJ21qNc39Ep9jtAmXHuPPgu8dDtZczP3,1FrNj1eA6L4Bfb1Ny9rNxrfdYtcX5NtQgs,1121638,203870584
14sXEXPoWBPhfcLx2DS9Kq4ijeprizYk2a,1Fwte6kPDhW4R9zQd5eXcKHQuQsRdCVS1c,38981629,16145140
15uCmMUzgH3UrGM5xwFpumeV9GnbaPEJAD,1Lea6P8xcBxkAA21kgCqLzotW4wgmQLU1N,5003850000,33432711
1JcF1b73WeaTNyhfr8Gg2gZEk91JBStNVZ,1ysixKWKZh7MJ1xKCvKpYWefQhV61sP1e,4570050000,4466050000
1M89nMriWXn4r9eR3d1XzrCxYK7X89Q78d,12qEPoM8aKFKPe5YNuTebesGqgEaEtby5s,7218375283,7117375283
1C61uBntFyW4VLoxjkKHWfbQUnKW7L4y26,1JsHNANTTFNTfAHWb5mcq9VyF9tRYMvhk9,1719850000,1681250000
1G1qJeD3ZMYv19JE5KVBboWqJUdbigx9Go,1CR4sxs57DgNuLmnHwHGwPJCMMd5VTLYFV,4749113409,3739113409
12WkkjpePyVVZ9fazRVXDA7jVoouEhV9kg,1FTGQqHvSTba18DSEXHv7bwswPSLorpJsz,200000000,185000000
12TbXGUeEtViEdfAzshx1NZNZuYCNQLyHn,19mQBdHbstGew8FUnoWbTgHGTbSYhnP5FX,200000000,126000000
1HHrrWhfg4yCyDawTmXq64fxuLFxpTmP8Y,17NnyCxUsriG97a9DJUTrgqCY9uh9hnhZq,719850000,655650000
16kEfXrxxA6r2pu73GykB87CBp32UvnAhs,1LyWG2nZsruurh3uYNLkNYsemkhBeyKoZ4,4577501153,4566682427
1D3wLdfn3ivDuucGBrFkXXDRyQ5v4xrzrv,1LxsuF9QFE9kJ3LE8TRc6ta5LdM6T7gdEe,2238168000,2237168000
1Ek2A76U7AQz4WZDHq4bkX5e2r3XRRBuut,16pSTT2QdnubiU1MVWRhLKSSE5gFYsYSFo,2551719234,9099719234
1FDnTJ7TQsdvkmnX4vGVETbxJ4UB1F2or,1KMnWCcYgBemaCYuHpnDisMB92tJxRY7gd,4823000000,16691000000
18KrjktNCjS3CtQ7xjSY4jTYUt4w7GxKkt,13mxLgFuWWWLnkCmes2e37V7d6ssok7T3f,184695892,500000000
1GR9aDY7JKeUpQzWgDK6Ntr67Ajwk4MfMd,15w8Qi1efQjeEv2gtCDE3H2moC3EhQhkX2,201000000,45000000
1GNWLBVCLejAm9GLacKSRTBGiYJAwFWgfu,1Bk8FBDNpZMsMsuAdcMQBh8xRacwC9aKXg,101000000,460000000
1395aJuEoawBTLxofqi9efLPYsbGo3FSng,1BZQ9NE26sUMNTbu6NSpRZHX8u6Vt5TktK,1.20992E+11,1000000
1GPAJTpD3b7PYjAJ43o3pQgn8YBrKax6jd,1CpGz7d4P5eQ7BqHNyHifE8JbjyGvsqz6E,6234128212,6184128212
1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK,12F5zc8DE7o3FXduxuJYT59dfecCCEfSbg,5004051000,4904051000
18EtdNkGYuErM22XuqTsbE5Hes2vZX2po3,1JUhv5cLjJ6XcwyHMXmvTibsVYZrt8X8Kf,8080900000,7953900000
1DiFEiwbUSqmpdX3KKiUzWL7jjDtUJMHAH,1EUe9bv5J153PYtNzsYjMSaxBuPmWw3Cmd,128802546,8041010573
18awkza4A8ZP4Ei4odzJ9ZYKvmFKZfGBYi,15giU8KqMJYijJuZHhxYgtw8zTR5gAJCjD,179208027,10000000000
1MZiTLH6r8WJoRTUR17MBePzoxrHroE4DX,1PMKgKMRHPjprbF2QJLrqDjCDPXZfxqzrW,4740750000,4690750000
1KroVXPgYBrSg9PdMgFsxCDddd2vecmExF,1FqvvdgRo7VjmoUdJhRkBvSpkgpumE6TcC,210741476,1001192
1CFzgbLJrGQEnPrrVtjeMvx8vJ37SAdJ2f,1DvjHYnCeZ4hau3dBJDHd1FV7LfCZUMzxA,163602500,60000000000
1Q2MK6iVa2mFaHMoHTF1W98YgMdNFQWQVB,1BZQ9NE26sUMNTbu6NSpRZHX8u6Vt5TktK,2300000000,1000000
1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK,1Fo4Q31b5MSPTUJQMo6NR6WToXLsumnrGp,5000051000,3997051000
14rH9agpexHHBrJzjQuxkHZ4AR3Vf54EN1,12XpsYhe8KL3ptWQGWCaMxLRccRu9AxFpB,15796080153,15786080153
15qYRvXfX2mY9ErJAepvcZfAHxW6UWE8EY,14kQQFDx5xia5D7vDxgZvxdJHPbpDBexYV,5500000000,5400000000
1Pygdjv3V6eNpSvpRkB1bYKeHYnVt9USKy,1KDgLhFvo1LH4bNX9zbbc8BcYkpgdGXTkJ,8136593405,7932593405
1Q5zZzjEDiaPKR2MxsRT2tXZZguDyyCfri,1A2yKUF4mnCHJSiZMFJo5Reqv2n8jxCDY2,9396551000,9196551000
12i75LWMFMzYng1QSKFC9WGAZZ1eYqt7QX,19MCYRDtJYPJVEy1Hnc28sPCVKhqD8Y6c3,1532287640,1531287640
1KmAxzB56CipuW91EViHH17xCm3St5LiA9,1HyHMdfE8qToy1yfgUstYQBphTMjisx5Ph,727940000,226940000
1MFkTTZwj7ktzTjYY4avHgzff7amD2XrCL,1FLKmvouXhnFXyGapxnsNYEdos9fRA2Dee,36500000,16500000
18qwgEViqDCMpfaRgXMHSYRW7GfS69MEQy,12cPjakTufMCkdNei9aTseYrR9gVncdLMA,82384000,3180000000
14WnLH65JGF9EewNVmzesmzRxxQGxUgezp,19fSik1Tmcytc77iRY6SpKXzsmjWD6MZSj,762000000,1264384000
15xa2ZL4fQP8iGqZP66ak7B83mvENBVnsB,16g92xXKjru6HzK8RxwYCoCTWYnG9iiYBT,4507871418,4443969694
14LfiTnT8NwNpg7kZeKz2P4otPwwnWnHcX,16WkRSgexVB2Lq7DtRgKxSFffnPJZcJVq4,200000000,100000000
12jSDBrYoeqZDeSKq5TgvWSdU85rFgBjXJ,1NsjgUucn9MiPc1sTf1TxV4kgVuBqWsp8,100143725,402595434
12zaTWB2AtADmwNNBAqNoop6UWW6StW8Lm,16uPmqnYXpQJdbZssPuhAwTmhZhvEYt6hT,178000000,2844823
14seLUF7J2M62K18GtHbNeWRYifTfrk37X,12TtEM8UQ7bqp3dgGEHEYAN6FRtGBcznWE,98782105,2900000000
1K2hT4JSxVCr8rJ7SYhyEniupoPt7MniwS,1EU2TCFEtCJTyMM9mpG2d3X1sZUuv7oN64,5000000000,3600000000
16xhLUBuSWH6U8F395JF1Wrnz3hmd6kB3h,1BSqbSBa9kHRu3KqfoDRm4ejdYJodSxRmR,172159796,1002567
16xhLUBuSWH6U8F395JF1Wrnz3hmd6kB3h,1Fu3scviwdZjKdNkinPJTedPRFLSyPTV7o,84548324,300000000
1Q3jx529BxaUWcuXJiUYzqkr1yHvHxir2b,1HvRuZhXq4BaiaDk65jZQoJpAdy8wmQG1z,8101650000,7600650000
14FKAgudbuNgQ28DhzL2mfC1QFMr5ep2nJ,1L6vkGVCcLVpeniztAK1B71EwbcA8y2ZTK,2018180335,1820722616
15BRf3HgM8WzxrQDPpQCnbJ8cZWcmPHWBF,19MJdrYYJzFZUYMqtza5kLU22oEPfjhCGZ,8694975090,7223975090
1NAUVomzwnCCeyb5tZGi7R9J4ExJuxrLEg,1DaTuhnvHKxTxvEd4DDxYA8YVX3ZcGQ6WA,400000000,50000000
1NAUVomzwnCCeyb5tZGi7R9J4ExJuxrLEg,1A7jDsFCj7tbRK6UTBrpb7qotjE1NAMeUF,400000000,1150000000
1G1LbDZdNBeVpxugRGCchbxRmMK1Q5uZdH,1NpmBhRpCFCqPpZd7y3x1gKWJJXy8ZZ6ZT,1649000000,1000000
1EsemCYon21bVJsDHgQHddLiRFsfb4B1fX,1PBdQsdx1sNSdL9oaZZTvL9JMiEo6uTCfg,5000000000,6648000000
16r1kfYe6PcWea5YNt1op6BRjNLPHz6uhJ,19AkhpJkHaHmTS48Ae5FkYKCLG87rpLtZh,1000000,1400000
13LVv1VYQLsa7GbTtCKFLQFNYMvbxrBrE8,1KoqfMdhnA6AwUHDuSH732kFcaFsyotLyC,752400000,752000000
1CuKCDikKeG4f7ToEZLWxakF6tYR4j9yB3,1G1iwMGAP4sUHNyv1dTWhXCDHHXdX5PpV,3000000,61000000
12dnX9RKqC4BApczyhfBY6owEoTGm4N6tm,1PZhER7oSwCwHfkEvUpxUWne56JKNqawyG,298000000,72000000
1DbFCrLW7XCPWEpysMzzXyBtJPDwaGoDS3,1E34u7ggWJ96gf2qzjSDLVTGv6XFXihFeS,750000000,3897600
18e5RuytpVnBoHtzybE7yM2KLBiVcwCw91,1CjMdkh4WZqCKQTmqaqc387hqvyGFqGMLa,18897600,765000000
1GM9mDAVK6qhhWpAXZcxfNDa2hEtkaD86c,115gLd6pHBuSB65vcipbWpze1h4tNB3a79,575000000,510800000
1HSTW2CWqeZZy1DXvvxDMHW2ZetmzHZvDP,1AWVBMdMZByvxtsrAC5BPP4dFp8atfxMGB,8812504148,7012504148
17LPhk2oxTJjQxiWsGncfUQNwjaP1EPtJ4,1BfBLcKwDJ5aasWVfxNhBMZNH8w9pPoAJG,585090000,68080000
1EwNraqQSRqxbzXvyKnoxLk38x1CBWj9fR,1CjMdkh4WZqCKQTmqaqc387hqvyGFqGMLa,1500000000,1500000000
17aUSiXiTnKThF8JWCpq5TH3PbD6jmY2GZ,1MK835QFJW5raQCf4z3PsoUPSqQhpDXvaw,8900000000,8600000000
1CLzZ4H9AmEPRXoeFw8YRDYYMBpV7M1NGD,1PEHSsot2o3UHwF1fwGeB5gUQTQdzidha1,7779970166,7769970166
1NR9iVyZo5qYhDzyWibNyAGakMQwHLvfmd,13FEGp6j6YoerYWAyDNUgECG8GQJGCAJux,5612000000,5602000000
19UJ8FfwDFatnqfh12o8SjGsJyo3JLBs2o,1ESHiN5pvoqD5thY9nsMFkHo9ra3LR8KET,22571436625,22477773056
1KMG7wqSdBgnCJ6UfaMh4QhxMxgMqXjZFn,18KiHjxQTgn98KxN5s7UeVVKiMHaN5Vhq7,398000000,63204500
1LHtbkaDSb9eGeFvUHXBu9FHpNJCjJdkjA,15K64kQBUybbJgpgFUkRo3mbJpagdpopqJ,40212638,2189371
129TX9JBoeYeTyWcrQoBMSvNRmpgdQ1ouK,1M2a3bz86he4MnRMvfpXEhrLjJ1uEyD5NZ,86855337,200000000
12wexYCD7rRwcmERjM5nptWsiVWu17HfeU,1Jpar61DKnQ2wk6zvXagyjhTY1GmUFaQ3j,34769750000,34670700000
1E6ZuD7sqDqjSoJXRg4P4M5fPeSrJoGNpn,1BBRRWF2A9DDQEoZrCZQhyVxJzQhFkrcnY,1007190,1000500
12F6Kt3XH7QSVQe8qpc7SLnpRJxRCYCYE5,15H8fR8Matobmgnafb7JSKx3iDt9VYZzMw,50982331,1000000000
1DJ1G56v4wso1mLFqxX61pRTeYpCqFwvLB,13LJHDYQRC8WLHHSG9mV38M8UJ1qFmxqBC,1255993,1000000
15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,12GcVXxWNaG91B3f5HHozX1P1oW4ivja4P,4651900000,500000
178qmtU2E4iXbwDJLEKdR99PSSBzq8Rb43,17BpXYGVXfmfgT3hWvHQzbfKmL2dw7L5rW,6000000,3000000
1FMDX52p53r2XJ45TU531zoC2DvtomsUSD,12Ku9ZJ9YxAG4eZXnMUva9qyUnRqvCLmKG,92254626,11119626
1Ni47B9NCBKgEL8zPBGTBuVVt8TuDjogZL,113C5zApF6689EsF9Aug1MnwBj7eqTBovF,234900000,500000000
1EqptWGRdgpmsSiyPasd6Y2UjkWbe4QtxV,16BCgABNScNv6MLt41za6qFE7JZ1qFieve,22512450000,22335400000
19B27VunHZPKUa6498HtKxSDrMrENJfy33,1715aV61AgtsMRV4SHJAQbLf7cCs2ZYSFC,38101169,1001024
1NjF5eFkBpw5qiKiJNoSE4M8H2LikD1b1t,16A28aZAJzZEEK7YMPzSksnsh87HJVpxYn,61636616,3500000000
1LtXVLCecEHQWwi18yiV9vE6WEdcFQxXC4,1H9fmg8djm3M4zV64VxpuR5VeWH8RdTCLu,1301200000,1297200000
1LfkNLHQFV76prGxia4r2331z7UJCJL3Fb,1Fgn51ZFmCAnN9BzXtwbEqg4bDmYjkszfN,5558458989,5435458989
13qeaEoKXDtEHzJyM5GaC6MGodMzPgwNxv,1JyEaQkKB8FSJ4fk1znDrp1chL5zSdi69r,6947554433,6889554433
1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,17A1hmKLuFWWuWhaY13p1wf4ChUSj1hbNe,760000000,1772388000
1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,725000000,12612000
1CXGdpyjXc8TkLunzQdQVs8gDJxX1vKELt,1NzoQ4SCEsHhZYciPsA1NhyKGLjA2SnCmH,7746014701,7742014701
1DnRQJzimfYUANRt72Ga7m6yAvJsozZAhu,1GxiZge4wsppLaC7MxzmMxFhkRwkpq9wgX,4902050000,2861050000
12XVGc6pnrzq6dtZ3B2v89qnFdN22aVmLS,1ELJaZZV2tX2JiZ29yHu34C54SJEctXBsm,1200000000,1200000000
1LCyDGoXmsxkSbXCvFpyjA1UCmUGmDEn6K,131zextxfdk9ETZxG69nUzR8DWmc5RbG5j,869402142,5165093873
1LJiazAj4mUWp98gePtFiSpXNTQGGbGsEk,1Dh2RWvVy2iqoYTQwZpqavU9himm8aD42e,8882591731,4586900000
15MjTKqURC5pJzQpKpnnfZSnrVtMYuJsQU,18enhM16teipn56jXNUJpgjxnWTyp1qkyu,1964000000,4000000
12YBDg6gcKrRRHwmmo5UScaMBDQPDzAESW,1xq6cuQR9J9LtzT8dphAgvxCLcP3BF7jN,4976148336,4973658736
1DNxZ1C6ayVa2fHkbm7Uc8Y4myPi2Y4936,16NRcP2GmUU4xaW7YoVWxU5WNG7tdV4Kaa,5001569880,1569880
1D9F26Vw13i8t8tPUGhAnuWGAZkS5YdMQL,1Broiivp6AHJJGLbSe3S9Tm5WihFceonYm,504000000,4000000
1NMYCMjrAkBrfxVRCjVahEHao61bRgbvyk,1FQQWLV1EcR5W27frX4Tw9F4gCQnZRxgo,10000000000,4475000000
142ReYMStznjD3Vs9rSx26pUwGdHN5jMwG,138hYvtYfxyv583s1vzepQtteJHK3Lsjcg,1094395775,1071092924
1C9wn4qNm3jg1Dmw88uS7eVaw8DBKcxeJx,1AG3Voue6xoaxCqCjCLTUaM7Zn4yeG98rE,42614727,21843572727
156cZ321WcRSabst3GcffNZ83ZEbqJ195C,15Pd3m3o1Eb3JLrmAHBE7A5UK2PyesjLxm,29951648000,9049950000
1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK,1H9hpASLpHtvE7Qat2Xb9u7q99eCdLWogK,15006351426,14804351426
1B6q2UVCbwo4xaz5huXAHi6DaQ2DKAJU8p,142ReYMStznjD3Vs9rSx26pUwGdHN5jMwG,1097382075,1094395775
15ZWyAqGqvD9m8ADp1qNcFXCEQArLuBZwR,1JXNU7s2TPeEVZN18dDD5YkpUpX7SmkVVr,4096580806,3092627308
17pDevWQycCctApEya4pHiSrx9LGwQfTpp,1DuZcJZHuvV5U2pH4Ma9RUFjmtEBvG5zvV,585000000,584000000
1MAvCt8wDZqiRfuz1TvMLSqeX2wMTeLpr6,12FqTRbhsZywJQoGXs9THFcaeNJ4YgymUr,6461264000,2761264000
1JToDiZM4mQJ1Bphfhgm6LsA26gS6WNkyb,1FoSRUWhB8y1LiWgnPzFWNNdYEpkPv66id,5001650000,101650000
1N4SM8zYfbB1a2n6GotbEVBFknw4Kh83gj,175mgtDHc4NroyDWS3dLYGfg3o53LoNeRi,7462869001,7452869001
1PrFqF3Q6S3CH7SmsuCSAbn7TAmVDvpmv2,1MsxDc9gY881n7y1LPWLDuX3jiF3gBpwhp,9999050000,9897050000
1JWEP1a8rLwkT3W6JJTcogSZ6eQugAWYym,1PE6ofsD63wYVk1y6PruTwLjVrqtTatyYz,4581622053,4577477220
1321PN9A1WTD7G6VSAAyfy875EgnrBKWX6,1KJrqRcPX5PENHVcpGYfxLoU3Bhfu2fey8,167337892,167287892
1HG5Rzj5AQGUdpUoL18FiZRc1Fj3jiSPm2,1Jdt1u7BKWQW3HMEq1fFLbxYEVwcwSSWc3,100000,1001024
1HG5Rzj5AQGUdpUoL18FiZRc1Fj3jiSPm2,18Po5AT86BheMTZyTrR29UcvBBuDFVZ58G,100000,700000000
1LUvjCkVNTuc3QrzZL4rwNLBg5X12aKcdd,1GwEJAz3oSNAXapPYVQAM1bWmaUeadnCQt,1200000000,909025170
1CDmcFuRUvgpBfX7aSE2LDTxW8g5qR1MwY,18oQe2miKU9bhuNMgJRGgLgcRvGBiTaFwn,2899600000,2898600000
1EbQtrh2gMGJAWTZ9Mdf1dzBoBRLf4grD1,15ku6BNixjCAtySxXxc2RnBSyfxjvbmfsx,8349000000,1349000000
1CsuGtHoKFTScwJrCL7qCjbZje8o1uogXa,1PBwG1WJRAXgbfcMf7qyfbG8V9jSLPsXQg,4614700000,4112700000
1DuiahXTVhom6oLHAsKd4dcaJPy6RZUH4U,1MpFPSMShRccm6KiBzoyypNdNgEn65dVB8,6489704993,6474704993
1MxFGYDGbcWNepXdjmW6mT7LdH62HgwfgF,1DiYmMz8eZsodfFkUEngkVZF7aodU5xcKa,517000000,517000000
1FeBjsf58s2ncU4bpnjqvYF6RXabJ49BuR,1M51nh5Z9WtsczE2Vt32Vo3i83gEynKsKw,214537350,210537350
1QFySes3uCVXVYX28hYHxx2vMRW1t2o373,1BpKXgDEu7etLsv4XLNBZP9qQKvnfj4AMN,971708593,961009893
1CLqDfUeGEPeBRLkjjsBUj5KFAeZumDLkk,14H5CyY2AWfb3LNufzukLXmB91UdHnqtDc,500000000,1000000
1F1fwnu7HQEwx17NFUCdNjUywp3JMFZ5so,1N3R24gpDS8Z3jPpm2uEiP1dkB6N9ig8Kp,500000000,50000000000
1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,1FfJMpHxiPmmHvUcZ4ox3i4tvhUyksxHwK,8817000000,8817000000
19UeM5vdHEry7NK1tPsWoCB4QAG3si3L6S,1DWE9WVmnXGkJWL1ZpVVgJnjysE3j7dPeD,1796318,1246318
195pRrdKqPxC2esVg8TCVN265ruSv8iPkG,1AoPGzH88zUoJd8vJ7CEXZxHwtrqo8FjUB,1450000,2000000
1L5Qudz1U1F6zvtjyLF9xCGTkQYGzQHkAq,14x6PzBMMi9pYorfnN8kSXhCLwd79HXhxv,4996917400,4760114168
181zjDJMP2ZaYstBcyrPyi4gXXvfR7ZvUW,1F1MCdge1FUC3MEaWMUSSV4u7EwotU6TR6,6688164570,6684164570
14ex8E2w456ngwNv3goeK3UK2iqKNpeoQp,1qEF648LorfWiih2UZXRu4kZYGKrYiNBs,4628593306,4623126606
13pmQ6gqfPePvUMHySSTXDgeJbSovYQQFH,1HPS427XFu6mAe8VYZP9Jhr6RbMWMTjYor,13369179706,1000000
1GLELhFiiigJzpbYg3XsQim64C4Kj5TPMs,1SwGRVVwD7MFcQY3wkC7mp7hgfiB3wyUK,63500000,26000000
1GLELhFiiigJzpbYg3XsQim64C4Kj5TPMs,1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,63500000,101000000
1GqeXA4TgudCALrQNp3GEAUNzdJug7KKum,1KdqrWvoXG3ADMeNWAD3Wck3w1cPjNE3V2,6905613171,6904613171
1AhVBR4riZcCUxPDg2E6Cvy8nZML8WBQFG,1JFTGJLdis8StoaXNbtKn2XxJgn8LgE6Ys,5000000000,4487168764
1NvkaeZfooDj4tD11kVr5sWZHymgTVaMzv,1EbKtFpXjH9D4pC5FTQxHkNNadoXNRksRB,4961238380,4956238380
15mrXEV9pHHCk17DpF1PgKdWQbpmzK1Zh9,13rm4wEpoLH73qq8bbvQhCRZqoAwUupidm,8500000000,9849000000
1Q3Egzx6yPCBDwGC8ZhaNzM3NzePMkKC6s,169x3BznUfEvxwtmdCL6ENzF8fCXydLfcP,1404260000,1000000
1GYun3TQRLCSD92XqWTewMRFh6HpaYUFEG,16Ltsbd3HY2r1AzZgwyAPaiVt5wdkcNBca,1000000,6382000000
1m6Gh5QbFsuS7ScpLDECHvHk9yPGMyVRW,1KZDPifQZVzLwPrv8FszCEgRqBAGV1xg8s,7975357812,7914357812
1CDysWzQ5Z4hMLhsj4AKAEFwrgXRC8DqRN,13qsxtdpA1vUzr4aWkc4R1gca4CqWgcEHp,3700000000,3700000000
12bNXpFJxtN8GzBWYSBJ5r8cMAMRjBYrBQ,1C8LnLMXGmaddEMYKERyhQxH9zFz8Ap8kg,4927299921,4922605821
16L4hpV1xA1jZvswQJUVinjr4PKVvkVp6Q,16L1VUrAhS3TJsXFp4rvNEVztPe1cdjNmb,2062246442,2024246442
1JDCRrYi9nCQwjCqWEg7SjQPZDHYsckKWT,16uYVYvCDxGShtaCqxd8hPVuuQweS4D9Dp,8337900000,135200000
1LnArZXAJuZWzPjtP6NZUYLd8hjHUA5UDD,1MkuF5ynDJJoT1QcdpJCjHjoPwjb25fS18,4900000000,14418000000
1MFT6h7euoEdgMAUsEdhLpxdLphAjL37Ri,1K3ntUi6LauaBrMGAQPYVPf9j6q5sJYuBa,1137622150,1100840150
1LdmZjtqPXjoELxsdqr1AMU6WjN8xodJmd,1MQwv9H9JsAgFdjBJRf1ME52WsNePGz5kG,4735150001,4714150001
1CEB8UgbZn6Lz1yJLCJrRbH1uGoXifDweS,1CRH7yXRPzNT4LS2Knxpp95e5cC5Fgu9ux,4862000000,4762000000
1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK,13yFHUegW9nFBiBeERjiUTWDe7X9jPE5WE,5003450000,4903450000
14HykfSixPf49JcAdQhcHCCzzfCVDtswLB,1ASz7WqyynnePCSXRtWbzkLCJfiNSd9UTh,2017246442,2007246442
15JUWCYwQSVA1A2pUpaoq7xMpH3DgGgf7R,1HsNJp3v3BHxFgu5eRJauyZ6BSMYnJB6b5,300000000,1365540
1PfEH4EB8p82yD5trnFtXKu8aoNWGVhog,1DGW89CpvcedVJTjdp5YX6Y1RUqReTgNgJ,966000,319813000
18EZD5KmoegDKP9hfRv7kgx87byePGhdCP,19ywqbVX9QMtcaSJDeLbY62CkRWTHqhhbD,8961264000,144264000
17EYtMULg8YQzEKGqFrGv3rRZunT7dCvDs,1JKXPBFRqw179KpZRG7DHC5VT4xvdXo8W2,187532000,69195000
18xuwYGZiGsyjDc7gUvZ9VrFBXkmFmNjDA,1F4nidQufb3yhTijDrvseUovQ7dbDeBdyi,4439558422,4246722302
16L1VUrAhS3TJsXFp4rvNEVztPe1cdjNmb,14HykfSixPf49JcAdQhcHCCzzfCVDtswLB,2024246442,2017246442
1GjvTq25CaWACSbajEKzaxLd9AMqYrv7P5,1DDBT43QSdgEhMrg6PDDxwSxTshsHW6sqp,2074246442,2064246442
1Q2vcrVGVAusdkpx6WpdpozUENGZ2VJtr7,1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK,5003201001,5003201001
1BaqmAhtW5U34ULbVJLVmsWDQeq1gy8fxd,1PJWSrSpdRaS4wzp2uR8VrH54mXjcaejXJ,4887235100,4880115523
