"osm_id","name","highway","lanes","oneway","maxspeed","ref","road_type","start_longitude","start_latitude","end_longitude","end_latitude"
"148657302",NA,"trunk","3","yes","50 mph","A414","trunk",-0.4158738,51.757188,-0.4119899,51.7518311
"148733184","Holland Road","trunk","4",NA,"30 mph","A3220","trunk",-0.2151098,51.5034687,-0.2140284,51.5026578
"148772891","Drovers Roundabout","trunk","3","yes","40 mph",NA,"trunk",0.8599477,51.1569363,0.8599475,51.1570121
"148799541","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.2438512,52.0716002,-0.2586298,52.0770651
"148799771","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.2742001,52.0875787,-0.2717312,52.0805427
"148799772","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.2741942,52.0877501,-0.2742001,52.0875787
"148799773","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.273862,52.0920393,-0.2741942,52.0877501
"148799774","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.2743628,52.0877568,-0.2744565,52.0919955
"148799775","Biggleswade Bypass","trunk","2","yes","70 mph","A1","trunk",-0.2743653,52.0875786,-0.2743628,52.0877568
"148878370","Eastbourne Road","trunk","2",NA,"50 mph","A22","trunk",-0.0467995,51.2246664,-0.0475225,51.2219765
"148878374",NA,"trunk","2",NA,"50 mph","A22","trunk",-0.049862,51.2179421,-0.0507339,51.2164706
"148960249","Wolvercote Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2810074,51.7881439,-1.2810113,51.7882647
"148960251","Wolvercote Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2806334,51.7878653,-1.2809836,51.7880102
"148960252","Wolvercote Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2801014,51.7879396,-1.2805927,51.7878561
"148960253","Wolvercote Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2810031,51.788273,-1.2806272,51.7883676
"148960971","Cutteslowe Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.2702606,51.7883373,-1.2702504,51.7881168
"148960972","Cutteslowe Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.2702632,51.7881031,-1.2706172,51.7880888
"148960974","Cutteslowe Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.2706172,51.7880888,-1.2706421,51.7881025
"148960975","Cutteslowe Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.2706421,51.7881025,-1.2707358,51.788324
"148960976","Cutteslowe Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.2707358,51.788324,-1.2707201,51.7883399
"148979049","Kennington Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2483674,51.7281113,-1.2482044,51.7282177
"148979052","Kennington Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2478755,51.727762,-1.2481128,51.7278019
"148979053","Heyford Hill Roundabout","trunk","2","yes","50 mph",NA,"trunk",-1.2347708,51.7215817,-1.2347865,51.7219504
"148979054","Kennington Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2482913,51.7278329,-1.2483914,51.7279629
"148979055","Heyford Hill Roundabout","trunk","2","yes","50 mph",NA,"trunk",-1.2340112,51.7215146,-1.2345979,51.7214724
"148979056","Heyford Hill Roundabout","trunk","3","yes","50 mph",NA,"trunk",-1.2345979,51.7214724,-1.2347708,51.7215817
"148979057","Kennington Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2482044,51.7282177,-1.247637,51.7282312
"148979058","Kennington Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.247615,51.7282158,-1.2474628,51.7280952
"148982999","Botley Interchange","trunk","2","yes","60 mph",NA,"trunk",-1.2972814,51.7557882,-1.2971022,51.7564313
"148983001","Botley Interchange","trunk","2","yes","60 mph",NA,"trunk",-1.2955476,51.755665,-1.2962545,51.7554738
"148983003","Botley Interchange","trunk","2","yes","60 mph",NA,"trunk",-1.2971022,51.7564313,-1.2965329,51.7565624
"148983004","Botley Interchange","trunk","2","yes","60 mph",NA,"trunk",-1.2955156,51.7563026,-1.2955476,51.755665
"148984693",NA,"trunk","2","yes","70 mph","A420","trunk",-1.3299042,51.7283964,-1.3176261,51.7470639
"148984695",NA,"trunk","2","yes","70 mph","A420","trunk",-1.330001,51.7280202,-1.3308755,51.7268543
"149067427","Eastbourne Road","trunk","2",NA,"50 mph","A22","trunk",-0.0488047,51.1884242,-0.0472621,51.1854141
"149115949",NA,"trunk","1","yes","60 mph","A421","trunk",-1.1600932,51.9962763,-1.160752,51.9962893
"149115950",NA,"trunk","1","yes","60 mph","A421","trunk",-1.0716762,51.9867846,-1.0711848,51.9867487
"149115951",NA,"trunk","2",NA,"60 mph","A421","trunk",-1.1592078,51.996182,-1.1440775,51.997079
"149118491","Queen's Road","trunk","2","yes","30 mph","A202","trunk",-0.0463899,51.4743429,-0.046328,51.4743665
"149124017","Littlemore Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2237172,51.7242903,-1.2240079,51.7242529
"149124024","Littlemore Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2239873,51.7248495,-1.2236732,51.7247863
"149124039","Littlemore Roundabout","trunk","3","yes","30 mph",NA,"trunk",-1.2235132,51.7246707,-1.2237172,51.7242903
"149361484","Beverley Way","trunk","3","yes","50 mph","A3","trunk",-0.2505526,51.4155109,-0.2504458,51.414847
"149432254","Margaretting Bypass","trunk","3","yes","70 mph","A12","trunk",0.4213925,51.6937685,0.3986197,51.6807307
"149432256","Margaretting Bypass","trunk","3","yes","70 mph","A12","trunk",0.3984728,51.6809112,0.4185622,51.6936911
"149579358","Victoria Avenue","trunk","2","yes","40 mph","A127","trunk",0.7014965,51.5561922,0.7031952,51.5509886
"149588628","Victoria Avenue","trunk","2","yes","40 mph","A127","trunk",0.7074968,51.5456169,0.7075463,51.5455598
"149769560","Colnbrook By-Pass","trunk","3","no","50 mph","A4","trunk",-0.5069005,51.4841728,-0.505649,51.4839742
"149769562","Colnbrook By-Pass","trunk","3","no","50 mph","A4","trunk",-0.5021531,51.483655,-0.4990872,51.4837369
"149769566","Colnbrook By-Pass","trunk","2","yes","50 mph","A4","trunk",-0.5069005,51.4841728,-0.5089064,51.484454
"149769570","Colnbrook By-Pass","trunk","1","yes","50 mph","A4","trunk",-0.5092542,51.484635,-0.5069005,51.4841728
"149769572","Colnbrook By-Pass","trunk","3","no","50 mph","A4","trunk",-0.4990872,51.4837369,-0.495325,51.4836729
"149769575","Colnbrook By-Pass","trunk","2","no","40 mph","A4","trunk",-0.5334035,51.488624,-0.5312252,51.4882636
"149769581","London Road","trunk","2","yes","30 mph","A4","trunk",-0.5412358,51.491488,-0.5407855,51.4909457
"149769587","London Road","trunk","3","yes","30 mph","A4","trunk",-0.5407855,51.4909457,-0.5418885,51.4910803
"149769591","London Road","trunk",NA,"yes","30 mph","A4","trunk",-0.5361626,51.4892455,-0.5347785,51.4889076
"149769595","London Road","trunk","4",NA,"30 mph","A4","trunk",-0.5407855,51.4909457,-0.5361626,51.4892455
"149922015","Aspen Way","trunk","4","yes","40 mph","A1261","trunk",-0.0045625,51.5083588,-0.0033463,51.5092689
"149922017","West India Dock Road","trunk","2","yes","20 mph","A1261","trunk",-0.0261753,51.5101852,-0.0255365,51.5097735
"150077624","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4727165,51.3089652,-0.4773711,51.3066665
"150080643","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4775646,51.3067417,-0.4729727,51.3091012
"150080655","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4775732,51.306504,-0.478369,51.3057739
"150080661","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4773711,51.3066665,-0.4775732,51.306504
"150080670","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.478369,51.3057739,-0.4785278,51.3055957
"150080680","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4777771,51.3065811,-0.4775646,51.3067417
"150080690","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4787165,51.3056765,-0.4785544,51.3058653
"150080696","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4785544,51.3058653,-0.4777771,51.3065811
"150080705","Ripley By-Pass","trunk","3","yes","50 mph","A3","trunk",-0.4785278,51.3055957,-0.4790107,51.3051032
"150130577","Victoria Avenue","trunk",NA,"yes","30 mph","A127","trunk",0.7103309,51.5410604,0.7104355,51.5411769
"150181125","Aylesbury Road","trunk","2",NA,"30 mph","A418","trunk",-0.7748065,51.835441,-0.7817162,51.8337003
"150181131","Bierton Road","trunk","1","yes","30 mph","A418","trunk",-0.7961881,51.8255585,-0.7972785,51.8249192
"150182066","Leighton Road","trunk","2",NA,"60 mph","A418","trunk",-0.6967716,51.9039434,-0.7030209,51.9009153
"150333769","Bearsted Road","trunk","2","yes","40 mph","A249","trunk",0.545845,51.2849,0.5460858,51.2848566
"150333770","Bearsted Road","trunk","2","yes","40 mph","A249","trunk",0.5461418,51.2847368,0.5457472,51.2848115
"150338158","Bearsted Road","trunk","2","yes","40 mph","A249","trunk",0.5456257,51.2848327,0.5431536,51.2853232
"150338160","Bearsted Road","trunk","2","yes","40 mph","A249","trunk",0.5460858,51.2848566,0.5472424,51.2846219
"150365807",NA,"trunk","3","yes","70 mph","A3","trunk",-0.5653525,51.2499951,-0.5431501,51.2652217
"150422530","Midleton Road","trunk","2","yes","50 mph","A3","trunk",-0.5962879,51.2440873,-0.5963656,51.2437435
"150422533",NA,"trunk","2","yes","50 mph","A3","trunk",-0.5877838,51.2475822,-0.5852978,51.248142
"150422546","Midleton Road","trunk","2","yes","50 mph","A3","trunk",-0.5903749,51.2475931,-0.5940455,51.246955
"150422566","Midleton Road","trunk","2","yes","50 mph","A3","trunk",-0.5964066,51.243534,-0.5988603,51.2411782
"150422573","Midleton Road","trunk","2","yes","50 mph","A3","trunk",-0.5964133,51.2440772,-0.5931546,51.2473825
"150422582","Guildford and Godalming Bypass","trunk","2","yes","50 mph","A3","trunk",-0.6107342,51.2314001,-0.6014348,51.2375782
"150422585","Midleton Road","trunk","2","yes","50 mph","A3","trunk",-0.5965018,51.2436876,-0.5964133,51.2440772
"150422591","Burpham-Ladymead Diversion","trunk","2","yes","70 mph","A3","trunk",-0.564757,51.2500623,-0.5654973,51.2497675
"150695595","Marylebone Road","trunk","3","yes","20 mph","A501","trunk",-0.1651,51.520738,-0.1654298,51.5207018
"150695596","Marylebone Road","trunk","3","yes","20 mph","A501","trunk",-0.1654298,51.5207018,-0.1670197,51.5204629
"150695598","Old Marylebone Road","trunk","3",NA,"20 mph","A501","trunk",-0.1656764,51.5200987,-0.1657484,51.5199494
"150695599","Old Marylebone Road","trunk","3",NA,"20 mph","A501","trunk",-0.1656764,51.5200987,-0.1655002,51.5204105
"150695602","Old Marylebone Road","trunk","2","yes","20 mph","A501","trunk",-0.1655002,51.5204105,-0.1654298,51.5207018
"150695603","Old Marylebone Road","trunk","1","yes","20 mph","A501","trunk",-0.1651,51.520738,-0.1655002,51.5204105
"150695609","Old Marylebone Road","trunk","2","yes","20 mph","A501","trunk",-0.1654298,51.5207018,-0.1654721,51.5208129
"150775586","Guildford and Godalming Bypass","trunk","2","yes","70 mph","A3","trunk",-0.6511418,51.1829641,-0.6461759,51.197285
"150775590","Milford By-Pass","trunk","2","yes","70 mph","A3","trunk",-0.6513771,51.1804652,-0.6623437,51.1652377
"150783571","Brixton Hill","trunk","4","no","30 mph","A23","trunk",-0.1202962,51.4537482,-0.1203788,51.4536152
"150783573","Brixton Hill","trunk",NA,NA,"30 mph","A23","trunk",-0.1190951,51.4556513,-0.1193467,51.4552417
"150930428","Great South West Road","trunk","1","yes","30 mph","A30","trunk",-0.3956794,51.4753117,-0.3965402,51.4750237
"150930429","Great South West Road","trunk","2","yes","40 mph","A30","trunk",-0.3965402,51.4750237,-0.4031777,51.4728256
"151256469","Great Leighs Bypass","trunk","2","yes","70 mph","A131","trunk",0.5129668,51.8365308,0.5119314,51.8358231
"151416122","Farnham Bypass","trunk","2","yes","50 mph","A31","trunk",-0.8156401,51.2065952,-0.8034257,51.208527
"151423902",NA,"trunk","2","yes","50 mph","A331","trunk",-0.7465675,51.3091741,-0.7451805,51.307667
"151571667","Colnbrook By-Pass","trunk","3","yes","50 mph","A4","trunk",-0.4927499,51.4836413,-0.4921686,51.4836557
"151574527","Fairmeadow","trunk","2","yes","30 mph","A229","trunk",0.517552,51.2728291,0.5183323,51.2743736
"151574530",NA,"trunk","2","yes","30 mph","A229","trunk",0.517552,51.2728291,0.5182946,51.2729087
"151687781","Colnbrook By-Pass","trunk","2","yes","50 mph","A4","trunk",-0.4774167,51.4817171,-0.4790281,51.4819535
"151687782","Colnbrook By-Pass","trunk","2","yes","50 mph","A4","trunk",-0.4766251,51.4816629,-0.4774167,51.4817171
"151687783","Colnbrook By-Pass","trunk","3","yes","50 mph","A4","trunk",-0.4750061,51.4816884,-0.4765242,51.4816557
"151687784","Colnbrook By-Pass","trunk","2","yes","50 mph","A4","trunk",-0.4765061,51.481773,-0.4750061,51.4816884
"151726167","Great South-West Road","trunk","3","yes","40 mph","A30","trunk",-0.4222201,51.4665879,-0.4234325,51.4661008
"151819029",NA,"trunk","2","yes","70 mph","A12","trunk",1.06179,52.008098,1.058997,52.0046462
"151819868","Ipswich Road","trunk","2","yes","70 mph","A12","trunk",0.9524967,51.93941,0.9544271,51.94185
"151819871","Ipswich Road","trunk","2","yes","70 mph","A12","trunk",0.9544271,51.94185,0.9611544,51.9520038
"151819872","Ipswich Road","trunk","2","yes","70 mph","A12","trunk",0.9593789,51.9488178,0.9566606,51.9444058
"151820022","Ipswich Road","trunk","2","yes","70 mph","A12","trunk",1.0082517,51.9871857,1.0088047,51.9873259
"151866352","Airport Way","trunk","2","yes","70 mph","A3113","trunk",-0.5069375,51.4682613,-0.505894,51.4679631
"151866356","Airport Way","trunk","2","yes","50 mph","A3113","trunk",-0.493921,51.4633076,-0.4962881,51.4654515
"151866359","Airport Way","trunk","3","yes","70 mph","A3113","trunk",-0.5060838,51.4678482,-0.506872,51.4676214
"151866360","Airport Way","trunk","4","yes","50 mph","A3113","trunk",-0.4948492,51.4643968,-0.4937593,51.4638057
"151876391","London Road","trunk","2","yes","40 mph","A30","trunk",-0.4740801,51.4427978,-0.4742517,51.4427511
"151876392","Staines By-Pass","trunk","2","yes","70 mph","A30","trunk",-0.5116728,51.4406096,-0.5039626,51.4390361
"151876393","Staines By-Pass","trunk","3","yes","30 mph","A30","trunk",-0.5006191,51.4370905,-0.5008959,51.4373321
"151876394","Staines By-Pass","trunk","2","yes","70 mph","A30","trunk",-0.5117104,51.4405207,-0.5122721,51.4406195
"151876395","Staines By-Pass","trunk","2","yes","70 mph","A30","trunk",-0.5122355,51.440707,-0.5116728,51.4406096
"151876396","Staines By-Pass","trunk","2","yes","70 mph","A30","trunk",-0.5122721,51.4406195,-0.5149585,51.4409252
"151876400","Crooked Billet Roundabout","trunk",NA,"yes","30 mph",NA,"trunk",-0.5008787,51.4368145,-0.5006191,51.4370905
"151917778","Staines Road","trunk","2","yes","40 mph","A30","trunk",-0.4741517,51.4429151,-0.4575261,51.4467848
"151917784","Staines Road","trunk","2","yes","40 mph","A30","trunk",-0.4472294,51.4486374,-0.4574738,51.4466775
"151983696","Great South West Road","trunk","3","yes","40 mph","A30","trunk",-0.4444058,51.4532121,-0.4438304,51.4539833
"151983697","Great South West Road","trunk","4","yes","40 mph","A30","trunk",-0.4434749,51.4541716,-0.4441933,51.4531564
"151983698","Great South West Road","trunk","3","yes","40 mph","A30","trunk",-0.4441933,51.4531564,-0.4442427,51.4530914
"151983699","Great South West Road","trunk","4","yes","40 mph","A30","trunk",-0.4238976,51.4660353,-0.4226683,51.4665703
"151983700","Great South West Road","trunk","4","yes","40 mph","A30","trunk",-0.4454626,51.4517248,-0.4444715,51.4531251
"151983701","Great South West Road","trunk","2","yes","40 mph","A30","trunk",-0.4472573,51.449307,-0.4454626,51.4517248
"151983702","Great South West Road","trunk","3","yes","40 mph","A30","trunk",-0.4463726,51.4502098,-0.446647,51.4494763
"152034573","Twickenham Road","trunk","3","yes","50 mph","A316","trunk",-0.3785876,51.4366371,-0.3812432,51.4358031
"152213939","Portsmouth Road","trunk","2","yes","50 mph","A3","trunk",-0.4509638,51.3214862,-0.4583487,51.3153161
"152213940","Portsmouth Road","trunk","2","yes","50 mph","A3","trunk",-0.4506424,51.3220826,-0.4503591,51.322406
"152213941","Portsmouth Road","trunk","2","yes","50 mph","A3","trunk",-0.4501971,51.3223702,-0.4504907,51.3220325
"152213943","Cobham Bypass","trunk","3","yes","70 mph","A3","trunk",-0.4259807,51.3353766,-0.4341145,51.3322322
"152213944","Portsmouth Road","trunk","3","yes","50 mph","A3","trunk",-0.4449463,51.3273158,-0.4415286,51.3293596
"152213945","Portsmouth Road","trunk","2","yes","50 mph","A3","trunk",-0.4498494,51.3229873,-0.4449463,51.3273158
"152444970","King Street","trunk","2","yes","30 mph","A131","trunk",0.7326549,52.038415,0.732481,52.0384509
"152633030","Southern By-pass Road","trunk","2","yes","70 mph","A423","trunk",-1.2570296,51.7282715,-1.2561177,51.728139
"152633031","Southern By-pass Road","trunk","2","yes","70 mph","A423","trunk",-1.257121,51.7281832,-1.2576622,51.7279391
"152633268","Peartree Roundabout","trunk","3","yes","60 mph",NA,"trunk",-1.2861503,51.7951559,-1.2847918,51.7948286
"152633269","Peartree Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2867436,51.7945184,-1.2862406,51.7951291
"152633270","Peartree Roundabout","trunk","2","yes","60 mph",NA,"trunk",-1.2848033,51.7942813,-1.2854434,51.7939515
"152634992","Eastern By-pass Road","trunk","2","yes","50 mph","A4142","trunk",-1.1949034,51.7591299,-1.1962204,51.7615851
"152635419",NA,"trunk","2","yes","50 mph","A40","trunk",-1.1836454,51.7624384,-1.1874768,51.762207
"152635420","London Road","trunk","3","yes","30 mph","A40","trunk",-1.19058,51.762317,-1.191741,51.762403
"152635421","London Road","trunk","2","yes","30 mph","A40","trunk",-1.1915695,51.7625267,-1.1905726,51.7624287
"152643955","Hampton Court Road","trunk","3",NA,"20 mph","A308","trunk",-0.3599319,51.4126404,-0.3584306,51.4124035
"152643959","Staines Road East","trunk",NA,NA,"30 mph","A308","trunk",-0.4163768,51.4187834,-0.4157417,51.4187074
"152643960","Staines Road East","trunk","2","yes","30 mph","A308","trunk",-0.4179042,51.4190238,-0.4183481,51.4190355
"152643961","Staines Road East","trunk","2","yes","30 mph","A308","trunk",-0.4182787,51.4192339,-0.4179042,51.4190238
"152643962","Staines Road East","trunk",NA,NA,"30 mph","A308","trunk",-0.4179042,51.4190238,-0.417834,51.4190093
"152643963","Staines Road East","trunk",NA,NA,"40 mph","A308","trunk",-0.3968425,51.4133499,-0.3950975,51.4135674
"152643964","Staines Road East","trunk",NA,NA,"30 mph","A308","trunk",-0.4157417,51.4187074,-0.4135622,51.4184919
"152643967","Upper Sunbury Road","trunk","2",NA,"20 mph","A308","trunk",-0.3679888,51.4131171,-0.3650675,51.4131258
"152643968","Upper Sunbury Road","trunk","2",NA,"30 mph","A308","trunk",-0.3860199,51.4143538,-0.375734,51.4138484
"152742284","Bowl Barrow Way","trunk",NA,NA,"30 mph","A355","trunk",-0.623889,51.6034483,-0.6237397,51.604209
"152819895","Eastern By-pass Road","trunk","2","yes","50 mph","A4142","trunk",-1.1965003,51.7407029,-1.196315,51.7415402
"152835530",NA,"trunk","2","yes","70 mph","A421","trunk",-1.0332069,51.9906922,-1.0683512,51.9867928
"152835531",NA,"trunk","2","yes","70 mph","A421","trunk",-1.0706319,51.9867687,-1.0685332,51.9868904
"152835534",NA,"trunk",NA,NA,"40 mph","A421","trunk",-0.9965355,51.9924105,-0.9963227,51.9924363
"152835535",NA,"trunk","1","yes","60 mph","A421","trunk",-1.0712916,51.9865011,-1.0716762,51.9867846
"152835537",NA,"trunk","2",NA,"60 mph","A421","trunk",-1.0050522,51.9953802,-0.9977614,51.9928478
"152835538","Tingewick Road","trunk","2","yes","60 mph","A421","trunk",-1.0314523,51.9919218,-1.030638,51.9921589
"152835539",NA,"trunk","2",NA,"60 mph",NA,"trunk",-1.0712563,51.9864492,-1.0706319,51.9867687
"152835540","Tingewick Road","trunk","2",NA,"50 mph","A421","trunk",-1.0302689,51.992333,-1.0280737,51.9935863
"152836371","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7850869,51.9896779,-0.784579,51.989923
"152836375","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7723801,51.9979261,-0.7726689,51.9978382
"152836377","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7852565,51.9892401,-0.795057,51.9875636
"152836378","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.8034784,51.9866059,-0.7964295,51.9876258
"153173956","Tower Bridge","trunk","2",NA,"20 mph","A100","trunk",-0.0751054,51.5059016,-0.0751616,51.5058156
"153173957","Tower Bridge","trunk","2",NA,"20 mph","A100","trunk",-0.0755671,51.505216,-0.0756241,51.5051289
"153173958","Tower Bridge","trunk","2",NA,"20 mph","A100","trunk",-0.0751616,51.5058156,-0.0753637,51.5055166
"153173959","Tower Bridge","trunk","2",NA,"20 mph","A100","trunk",-0.0756241,51.5051289,-0.0762405,51.5042111
"153351043","Amersham Road","trunk","2",NA,"50 mph","A413","trunk",-0.5816475,51.653028,-0.572391,51.6404265
"153392124","Nash Lee Road","trunk","2",NA,"60 mph","A413","trunk",-0.7432557,51.7581999,-0.7380287,51.7536023
"153653966",NA,"trunk","2","yes","30 mph","A308","trunk",-0.4994751,51.43648,-0.4990195,51.4359852
"153655734","Staines By-Pass","trunk","2","yes","50 mph","A308","trunk",-0.4913532,51.4329671,-0.4865232,51.4309563
"153655736",NA,"trunk","2","yes","50 mph","A308","trunk",-0.4921018,51.4333108,-0.4942829,51.4343572
"153655737",NA,"trunk","2","yes","50 mph","A308","trunk",-0.4920155,51.4333722,-0.4913532,51.4329671
"153655738",NA,"trunk","2","yes","50 mph","A308","trunk",-0.4914363,51.4329007,-0.4921018,51.4333108
"153731668","Morden Hall Road","trunk",NA,"yes","30 mph","A297","trunk",-0.191539,51.4033721,-0.1902194,51.4016119
"153755748","Norwood Road","trunk",NA,"yes","20 mph","A205","trunk",-0.1061382,51.4403746,-0.1062257,51.4402597
"153827029",NA,"trunk","2","yes","40 mph","A308","trunk",-0.4199803,51.4190882,-0.4220872,51.4195182
"153831945","Staines By-Pass","trunk","2","yes","50 mph","A308","trunk",-0.4730601,51.4268112,-0.4740209,51.4273929
"153840615","St John's Wood Road","trunk",NA,"yes","20 mph","A5205","trunk",-0.1778592,51.5259036,-0.1779892,51.525784
"153931908","London Road","trunk","3","yes","70 mph","A1","trunk",-0.2272039,52.0482771,-0.227679,52.0490235
"153931909","London Road","trunk","2","yes","70 mph","A1","trunk",-0.2266157,52.0478733,-0.2067785,52.0180792
"153941995",NA,"trunk",NA,"yes","30 mph",NA,"trunk",-0.4249501,52.0258846,-0.4251619,52.0263567
"153941998","Bedford Road","trunk","2","yes","30 mph","A6","trunk",-0.4244899,52.0256501,-0.4249501,52.0258846
"153941999","Bedford Road","trunk","1","yes","30 mph","A6","trunk",-0.4244312,52.0260003,-0.4244899,52.0256501
"153942001","Bedford Road","trunk","2","yes","30 mph","A6","trunk",-0.4251619,52.0263567,-0.4249864,52.0267114
"153942002","Bedford Road","trunk","2","yes","30 mph","A6","trunk",-0.4249864,52.0267114,-0.424645,52.0264278
"154016108","Hampton Court Way","trunk","2","yes","40 mph","A309","trunk",-0.3453251,51.3908273,-0.3450626,51.391089
"154016128","Hampton Court Way","trunk","2",NA,"40 mph","A309","trunk",-0.3430192,51.4009258,-0.3426335,51.3985201
"154016138","Hampton Court Way","trunk","2","yes","40 mph","A309","trunk",-0.3450626,51.391089,-0.3450679,51.3907995
"154016142","Hampton Court Way","trunk","2",NA,"30 mph","A309","trunk",-0.343064,51.4011815,-0.3431861,51.4022506
"154076829","Malden Way","trunk","3","yes","50 mph","A3","trunk",-0.2507871,51.3953001,-0.2578377,51.3937219
"154076830","Malden Way","trunk","3","yes","50 mph","A3","trunk",-0.2599009,51.393157,-0.2579019,51.3938149
"154076831","Malden Way","trunk","3","yes","50 mph","A3","trunk",-0.2595129,51.3931734,-0.2632786,51.3914243
"154077227","Malden Way","trunk","3","yes","50 mph","A3","trunk",-0.2579019,51.3938149,-0.2508585,51.3953956
"154077561","Malden Way","trunk","3","yes","50 mph","A3","trunk",-0.2508585,51.3953956,-0.2490444,51.3961231
"154184934","The Parkway","trunk","2","yes","40 mph","A312","trunk",-0.4053303,51.4728512,-0.4055535,51.4721161
"154184936",NA,"trunk",NA,"yes","40 mph","A312","trunk",-0.406178,51.4718973,-0.4056598,51.4723177
"154194930","Beverley Way","trunk","3","yes","50 mph","A3","trunk",-0.2419671,51.4011189,-0.2416949,51.4015497
"154210717",NA,"trunk","2","yes","50 mph","A3","trunk",-0.5905803,51.2476813,-0.5877838,51.2475822
"154210724",NA,"trunk","2","yes","50 mph","A3","trunk",-0.5877721,51.2475001,-0.5903749,51.2475931
"154288074",NA,"trunk","2","yes","50 mph","A3","trunk",-0.3074197,51.3756472,-0.3085225,51.3757482
"154288424","Esher Bypass","trunk","3","yes","50 mph","A3","trunk",-0.3203055,51.3600554,-0.3187675,51.3674959
"154288428","Kingston Bypass","trunk","1","yes","50 mph","A309","trunk",-0.3074197,51.3756472,-0.3085667,51.3756717
"154289383","Hampton Court Way","trunk","2","yes","40 mph","A309","trunk",-0.3480412,51.3791024,-0.3478877,51.3787651
"154289384","Hampton Court Way","trunk","2","yes","40 mph","A309","trunk",-0.3451253,51.3905095,-0.3456,51.3899262
"154289385","Hampton Court Way","trunk","2","yes","40 mph","A309","trunk",-0.3456,51.3899262,-0.3454215,51.39055
"154289386","Hampton Court Way","trunk","1","yes","40 mph","A309","trunk",-0.3481758,51.3786734,-0.3480412,51.3791024
"154289387","Hampton Court Way","trunk","2",NA,"40 mph","A309","trunk",-0.3480412,51.3791024,-0.3479576,51.3796485
"154301186","Hampton Court Way","trunk","2",NA,"40 mph","A309","trunk",-0.343064,51.4011815,-0.3430192,51.4009258
"154350709",NA,"trunk","2",NA,"30 mph","A28","trunk",1.0632458,51.2684783,1.0614025,51.2697651
"154354419","Country Way","trunk","3","yes","50 mph","A316","trunk",-0.4003172,51.4309195,-0.3982514,51.4314783
"154354423","Country Way","trunk","3","yes","50 mph","A316","trunk",-0.4001822,51.4308179,-0.4026418,51.4297573
"154354429","Country Way","trunk","3","yes","50 mph","A316","trunk",-0.4129813,51.4216613,-0.4093367,51.4227095
"154501993","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7669252,52.0009871,-0.7721072,51.9982049
"154501999","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7670366,52.0010762,-0.7667077,52.0012588
"154502006","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7665598,52.0011888,-0.7669252,52.0009871
"154502008","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7646522,52.0024105,-0.7649239,52.0022297
"154502012","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7650507,52.0022977,-0.7647684,52.002494
"154502018","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7649239,52.0022297,-0.7665598,52.0011888
"154502020","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7647684,52.002494,-0.7642571,52.0029217
"154502024","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7667077,52.0012588,-0.7650507,52.0022977
